GLAUX_TEXT_ID	TLG	STARTDATA	ENDDATE	AUTHOR_STANDARD	TITLE_STANDARD	GENRE_STANDARD	DIALECT	SOURCE	SOURCE_LICENSE	SOURCE_FORMAT	TOKENS	TM_TEXT	AUTHOR_STANDARD	TITLE_STANDARD
1150	0007-092	1	200	Plutarchus	De defectu oraculorum	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	15412	572	Plutarch	On the Obsolescence of Oracles
1151	0007-093	1	200	Plutarchus	An virtus doceri possit	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	778	6526	Plutarch	Whether Virtue Can Be Taught
1152	0007-094	1	200	Plutarchus	De virtute morali	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	6462	6527	Plutarch	On Moral Virtue
1153	0007-095	1	200	Plutarchus	De cohibenda ira	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	6288	1345	Plutarch	On the Control of Anger
1154	0007-096	1	200	Plutarchus	De tranquillitate animi	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	6990	5756	Plutarch	On Tranquility of Mind
1155	0007-097	1	200	Plutarchus	De fraterno amore	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	7556	5744	Plutarch	On Brotherly Love
1156	0007-098	1	200	Plutarchus	De amore prolis	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2474	6528	Plutarch	On Affection for Offspring
1157	0007-099	1	200	Plutarchus	An vitiositas ad infelicitatem sufficiat	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	991	6529	Plutarch	Whether Vice Be Sufficient to Cause Unhappiness
1158	0007-100	1	200	Plutarchus	Animine an corporis affectiones sint peiores	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	965	6530	Plutarch	Whether the Affections of the Soul are Worse Than Those of the Body
1159	0007-101	1	200	Plutarchus	De garrulitate	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	6908	5745	Plutarch	On Talkativeness
1160	0007-102	1	200	Plutarchus	De curiositate	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4267	6531	Plutarch	On Being a Busybody
1161	0007-103	1	200	Plutarchus	De cupiditate divitiarum	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2593	6532	Plutarch	On Love of Wealth
1162	0007-104	1	200	Plutarchus	De vitioso pudore	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4177	6533	Plutarch	On False Shame
1163	0007-105	1	200	Plutarchus	De invidia et odio	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1165	6534	Plutarch	On Envy and Hate
1164	0007-106	1	200	Plutarchus	De laude ipsius	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4555	6535	Plutarch	On Praising Oneself Inoffensively
1165	0007-107	1	200	Plutarchus	De sera numinis vindicta	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10622	5753	Plutarch	On the Delays of the Divine Vengeance
1166	0007-108	1	200	Plutarchus	De fato	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	3929	6536	Plutarch	On Fate
1167	0007-109	1	200	Plutarchus	De genio Socratis	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	13322	5746	Plutarch	On the Sign of Socrates
1168	0007-110	1	200	Plutarchus	De exilio	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4658	288	Plutarch	On Exile
1169	0007-111	1	200	Plutarchus	Consolatio ad uxorem	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2191	6537	Plutarch	Consolation to His Wife
1170	0007-112	1	200	Plutarchus	Quaestiones convivales	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	71714	977	Plutarch	Table Talk
1171	0007-113	1	200	Plutarchus	Amatorius	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	12621	287	Plutarch	Dialogue on Love
1172	0007-114	1	200	Plutarchus	Amatoriae narrationes	Narrative	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2062	5738	Plutarch	Love Stories
1173	0007-115	1	200	Plutarchus	Maxime cum principibus philosopho esse disserendum	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1746	291	Plutarch	To an Uneducated Ruler
1174	0007-116	1	200	Plutarchus	Ad principem ineruditum	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1818	6539	Plutarch	That a Philosopher Ought to Converse Especially With Men in Power
1175	0007-117	1	200	Plutarchus	An seni respublica gerenda sit	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	7691	5739	Plutarch	Whether an Old Man Should Engage in Public Affairs
1176	0007-118	1	200	Plutarchus	Praecepta gerendae reipublicae	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	14274	5757	Plutarch	Political Precepts
1177	0007-119	1	200	Plutarchus	De unius in republica dominatione, populari statu, et paucorum imperio	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	632	6540	Plutarch	On Monarchy, Democracy, and Oligarchy
1178	0007-120	1	200	Plutarchus	De vitando aere alieno	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2422	6541	Plutarch	That We Ought Not to Borrow
1179	0007-121	1	200	Plutarchus	Vitae decem oratorum	Biography	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10490	5789	Plutarch	Lives of the Ten Orators
1180	0007-122	1	200	Plutarchus	Comparationis Aristophanis et Menandri compendium	Rhetoric	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	842	5741	Plutarch	Summary of a Comparison of Aristophanes and Menander
1181	0007-123	1	200	Plutarchus	De Herodoti malignitate	Rhetoric	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10398	573	Plutarch	On the Malice of Herodotus
1182	0007-125	1	200	Plutarchus	Aetia physica	Physics	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4621	6544	Plutarch	Physical Causes
1183	0007-126	1	200	Plutarchus	De facie in orbe lunae	Astronomy/Astrology	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	14556	5742	Plutarch	On the Face Which Appears in the Orb of the Moon
1184	0007-127	1	200	Plutarchus	De primo frigido	Physics	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	5696	6545	Plutarch	On the Principle of Cold
1185	0007-128	1	200	Plutarchus	Aquane an ignis sit utilior	Rhetoric	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1861	6546	Plutarch	Whether Fire or Water is More Useful
1186	0007-129	1	200	Plutarchus	De sollertia animalium	Biology	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	14154	290	Plutarch	On the Cleverness of Animals
1187	0007-130	1	200	Plutarchus	Bruta animalia ratione uti	Biology	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	3882	574	Plutarch	Whether Land or Sea Animals are Cleverer
1188	0007-131	1	200	Plutarchus	De esu carnium i	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1811	6547	Plutarch	On the Eating of Flesh I
1189	0007-132	1	200	Plutarchus	De esu carnium ii	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1437	6547	Plutarch	On the Eating of Flesh II
1190	0007-133	1	200	Plutarchus	Platonicae quaestiones	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	7146	5758	Plutarch	Platonic Questions
1191	0007-134	1	200	Plutarchus	De animae procreatione in Timaeo	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10640	6549	Plutarch	On the Generation of the Soul in the Timaeus
1192	0007-135	1	200	Plutarchus	Epitome libri de animae procreatione in Timaeo	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1364	6550	Plutarch	Summary of the Generation of the Soul in the Timaeus
1193	0007-136	1	200	Plutarchus	De Stoicorum repugnantiis	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	13861	6551	Plutarch	On the Contradictions of the Stoics
1194	0007-137	1	200	Plutarchus	Stoicos absurdiora poetis dicere	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	579	6552	Plutarch	The Stoics Talk More Paradoxically than the Poets
1195	0007-138	1	200	Plutarchus	De communibus notitiis adversus Stoicos	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	15871	5740	Plutarch	Against the Stoics on Common Conceptions
1196	0007-139	1	200	Plutarchus	Non posse suaviter vivi secundum Epicurum	Philosophic Dialogue	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	11115	6553	Plutarch	That Epicurus Actually Makes a Pleasant Life Impossible
1197	0007-140	1	200	Plutarchus	Adversus Colotem	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	11467	5737	Plutarch	Reply to Colotes
1198	0007-141	1	200	Plutarchus	De latenter vivendo	Philosophy	Attic/Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1487	5748	Plutarch	Is "Live Unknown" a Wise Precept?
1203	1622-001	1	200	Polycarpus	Epistula ad Philippenses	Epistolography		First1K	CC BY-SA 4.0	XML	1321	6475	Polycarp	Letter to the Philippians
1205	0548-001	1	200	Pseudo-Apollodorus	Bibliotheca	Mythography		Perseus	CC BY-SA 4.0	XML	31359	5495	Pseudo-Apollodorus	Library
1206	0548-002	1	200	Pseudo-Apollodorus	Bibliotheca	Mythography		Perseus	CC BY-SA 4.0	XML	9037	5496	Pseudo-Apollodorus	Library
1211	0564-003	1	200	Rufus	De corporis humani appellationibus	Medicine		https://deepblue.lib.umich.edu/handle/2027.42/95946	NA	TXT	5842	14029	Rufus	On the Names of the Parts of the Human Body
1212	0564-004	1	200	Rufus	De partibus corporis humani	Medicine		https://deepblue.lib.umich.edu/handle/2027.42/95946	NA	TXT	2634	14030	Rufus	On the Parts of the Human Body
1213	0564-005	1	200	Rufus	De ossibus	Medicine		https://deepblue.lib.umich.edu/handle/2027.42/95946	NA	TXT	1218	14031	Rufus	On Bones
1224	0532-001	101	200	Achilles Tatius	Leucippe et Clitophon	Narrative		Perseus	CC BY-SA 4.0	XML	49478	1386	Achilles Tatius	Leucippe and Clitophon
1230	0388-002	101	200	Acta Pauli	Martyrium Pauli	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1419	15760	Acts of Paul	Martyrdom of Paul
1231	0388-004	101	200	Acta Pauli	Acta Pauli et Theclae	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4269		Acts of Paul	Acts of Paul and Thecla
1232	0388-005	101	200	Acta Pauli	Acta Pauli et Theclae	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	844		Acts of Paul	Acts of Paul and Thecla
1235	0284-001	101	200	Aelius Aristides	Εἰς Δία	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2313	11386 / 93	Aelius Aristides	To Zeus
1236	0284-002	101	200	Aelius Aristides	Ἀθηνᾶ	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2534	11387	Aelius Aristides	Athena
1237	0284-003	101	200	Aelius Aristides	Ἰσθμικὸς εἰς Ποσειδῶνα	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3846	11388	Aelius Aristides	Isthmian Oration to Poseidon
1238	0284-004	101	200	Aelius Aristides	Διόνυσος	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	851	11389	Aelius Aristides	Dionysus
1239	0284-005	101	200	Aelius Aristides	Ἡρακλῆς	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1656	11390	Aelius Aristides	Heracles
1240	0284-006	101	200	Aelius Aristides	Λαλιὰ εἰς Ἀσκληπιόν	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1365	11391	Aelius Aristides	Address to Asclepius
1241	0284-007	101	200	Aelius Aristides	Ἀσκληπιάδαι	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1719	11392	Aelius Aristides	The Sons of Asclepius
1242	0284-008	101	200	Aelius Aristides	Εἰς τὸν Σάραπιν	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2972	11393	Aelius Aristides	To Sarapis
1243	0284-009	101	200	Aelius Aristides	Εἰς βασιλέα	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3236	11394	Aelius Aristides	To the King
1244	0284-010	101	200	Aelius Aristides	Ἀπελλᾶ γενεθλιακός	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2352	11395	Aelius Aristides	Birthday Address to Apellas
1245	0284-011	101	200	Aelius Aristides	Εἰς Ἐτεωνέα ἐπικήδειος	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1469	11396	Aelius Aristides	Funeral Oration for Eteoneus
1246	0284-012	101	200	Aelius Aristides	Ἐπὶ Ἀλεξάνδρῳ ἐπιτάφιος	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3061	11397	Aelius Aristides	Funeral Oration for Alexander
1247	0284-013	101	200	Aelius Aristides	Παναθηναϊκός	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	32334	584	Aelius Aristides	Panathenaic Oration
1248	0284-014	101	200	Aelius Aristides	Ῥώμης ἐγκώμιον	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	9544	11398	Aelius Aristides	Roman Oration
1249	0284-015	101	200	Aelius Aristides	Σμυρναϊκὸς πολιτικός	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2103	11399	Aelius Aristides	Political Speech Concerning Smyrna
1250	0284-016	101	200	Aelius Aristides	Πανηγυρικὸς ἐν Κυζίκῳ περὶ τοῦ ναοῦ	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3617	11400	Aelius Aristides	Festival Oration in Cyzicus about the Temple
1251	0284-017	101	200	Aelius Aristides	Εἰς τὸ Αἰγαῖον πέλαγος	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1294	11401	Aelius Aristides	Regarding the Aegean Sea
1252	0284-018	101	200	Aelius Aristides	Εἰς τὸ φρέαρ τοῦ Ἀσκληπιοῦ	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1424	11402	Aelius Aristides	Regarding the Well of Asclepius
1253	0284-019	101	200	Aelius Aristides	Ἐλευσίνιος	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1147	11403	Aelius Aristides	Eleusinian Oration
1254	0284-020	101	200	Aelius Aristides	Μονῳδία ἐπὶ Σμύρνῃ	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	858	11404	Aelius Aristides	Monody for Smyrna
1255	0284-021	101	200	Aelius Aristides	Παλινῳδία ἐπὶ Σμύρνῃ καὶ τῷ ταύτης ἀνοικισμῷ	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1888	11407	Aelius Aristides	Palinode for Smyrna and its Rebuilding
1256	0284-022	101	200	Aelius Aristides	Προσφωνητικός Σμυρναϊκός	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1252	11408	Aelius Aristides	Address to Smyrna
1257	0284-023	101	200	Aelius Aristides	Ἱεροὶ λόγοι αʹ	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	5918	1176	Aelius Aristides	Sacred Tales 1
1258	0284-024	101	200	Aelius Aristides	Ἱεροὶ λόγοι βʹ	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	6532	1176	Aelius Aristides	Sacred Tales 2
1259	0284-025	101	200	Aelius Aristides	Ἱεροὶ λόγοι γʹ	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3986	1176	Aelius Aristides	Sacred Tales 3
1260	0284-026	101	200	Aelius Aristides	Ἱεροὶ λόγοι δʹ	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	9044	1176	Aelius Aristides	Sacred Tales 4
1261	0284-027	101	200	Aelius Aristides	Ἱεροὶ λόγοι εʹ	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	5052	1176	Aelius Aristides	Sacred Tales 5
1262	0284-028	101	200	Aelius Aristides	Ἱεροὶ λόγοι ςʹ	Biography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	150	1176	Aelius Aristides	Sacred Tales 6
1263	0284-029	101	200	Aelius Aristides	Περὶ τοῦ πέμπειν βοήθειαν τοῖς ἐν Σικελίᾳ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4373	11409	Aelius Aristides	On Sending Aid to Sicily
1264	0284-030	101	200	Aelius Aristides	Εἰς τὸ ἐναντίον	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	5067	11410	Aelius Aristides	To the Contrary
1265	0284-031	101	200	Aelius Aristides	Ὑπὲρ τῆς πρὸς Λακεδαιμονίους εἰρήνης	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2672	11411	Aelius Aristides	For the Peace with Sparta
1266	0284-032	101	200	Aelius Aristides	Ὑπὲρ τῆς πρὸς Ἀθηναίους εἰρήνης	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2305	11412	Aelius Aristides	For the Peace with Athens
1267	0284-033	101	200	Aelius Aristides	Λευκτρικὸς αʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	6558	11413	Aelius Aristides	Leuctrian Oration 1
1268	0284-034	101	200	Aelius Aristides	Λευκτρικὸς βʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	6939	11413	Aelius Aristides	Leuctrian Oration 2
1269	0284-035	101	200	Aelius Aristides	Λευκτρικὸς γʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3012	11413	Aelius Aristides	Leuctrian Oration 3
1270	0284-036	101	200	Aelius Aristides	Λευκτρικὸς δʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2808	11413	Aelius Aristides	Leuctrian Oration 4
1271	0284-037	101	200	Aelius Aristides	Λευκτρικὸς εʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3690	11413	Aelius Aristides	Leuctrian Oration 5
1272	0284-038	101	200	Aelius Aristides	Συμμαχικὸς αʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4590	11414	Aelius Aristides	On the Alliance 1
1273	0284-039	101	200	Aelius Aristides	Συμμαχικὸς βʹ	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4782	11414	Aelius Aristides	On the Alliance 2
1274	0284-040	101	200	Aelius Aristides	Συμβουλευτικὸς περὶ τοῦ μὴ δεῖν κωμῳδεῖν	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2420	11415	Aelius Aristides	Speech Advising That Comedy Should Not Be Allowed
1275	0284-041	101	200	Aelius Aristides	Ἐπιστολὴ περὶ Σμύρνης	Epistolography	Attic/Koine	Perseus	CC BY-SA 4.0	XML	1355	11416	Aelius Aristides	Letter Concerning Smyrna
1276	0284-042	101	200	Aelius Aristides	Περὶ ὁμονοίας ταῖς πόλεσιν	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	7257	11417	Aelius Aristides	To the Cities on Harmony
1277	0284-043	101	200	Aelius Aristides	Ῥοδιακός	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	5971	11418	Aelius Aristides	Rhodian Oration
1278	0284-044	101	200	Aelius Aristides	Ῥοδίοις περὶ ὁμονοίας	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4917	11419	Aelius Aristides	To the Rhodians on Harmony
1279	0284-045	101	200	Aelius Aristides	Πρὸς Πλάτωνα περὶ ῥητορικῆς	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	34683	11420	Aelius Aristides	Against Plato in Defense of Rhetoric
1280	0284-046	101	200	Aelius Aristides	Πρὸς Πλάτωνα ὑπὲρ τῶν τεττάρων	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	58829	620	Aelius Aristides	Against Plato in Defense of the Four
1281	0284-047	101	200	Aelius Aristides	Πρὸς Καπίτωνα	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4987	11421	Aelius Aristides	To Capito
1282	0284-048	101	200	Aelius Aristides	Αἰγύπτιος	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	12209	11422	Aelius Aristides	Egyptian Discourse
1283	0284-049	101	200	Aelius Aristides	Περὶ τοῦ παραφθέγματος	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	13050	11423	Aelius Aristides	On the Extemporaneous Addition
1284	0284-050	101	200	Aelius Aristides	Κατὰ τῶν ἐξορχουμένων	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4712	11424	Aelius Aristides	Against Those Who Burlesque the Mysteries
1285	0284-051	101	200	Aelius Aristides	Πρὸς τοὺς αἰτιωμένους ὅτι μὴ μελετῴη	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	2569	11425	Aelius Aristides	To Those Who Criticize Him for Not Declaiming
1286	0284-052	101	200	Aelius Aristides	Πρεσβευτικὸς πρὸς Ἀχιλλέα	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3946	11426	Aelius Aristides	Embassy Speech to Achilles
1287	0284-053	101	200	Aelius Aristides	Πρὸς Δημοσθένη περὶ ἀτελείας	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	10300	11427	Aelius Aristides	Against Demosthenes on Immunity
1288	0284-054	101	200	Aelius Aristides	Πρὸς Λεπτίνην ὑπὲρ ἀτελείας	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	12419	11428	Aelius Aristides	Against Leptines in Defense of Immunity
1289	0284-055	101	200	Aelius Aristides	Πανηγυρικὸς ἐπὶ τῷ ὕδατι ἐν Περγάμῳ	Oratory	Attic/Koine	Perseus	CC BY-SA 4.0	XML	400	11429	Aelius Aristides	Festival Speech on the Water in Pergamum
1290	0284-056	101	200	Aelius Aristides	Ars rhetorica	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	27127	1376	Aelius Aristides	Art of Rhetoric
1298	1813-001	101	200	Anonymus De Plantis Aegyptiis	Fragmentum	Scientific Poetry		Loeb (public domain)	NA	TXT	149		Anonymous On Egyptian Plants	Fragment
1307	0082-001	101	200	Apollonius Dyscolus	De pronominibus	Language		http://schmidhauser.us	NA	TXT	31461	5498	Apollonius Dyscolus	On Pronouns
1308	0082-002	101	200	Apollonius Dyscolus	De adverbiis	Language		http://schmidhauser.us	NA	TXT	30058	11859	Apollonius Dyscolus	On Adverbs
1309	0082-003	101	200	Apollonius Dyscolus	De conjunctionibus	Language		http://schmidhauser.us	NA	TXT	14218	11860	Apollonius Dyscolus	On Conjunctions
1310	0082-004	101	200	Apollonius Dyscolus	De constructione	Language		http://schmidhauser.us	NA	TXT	69872	14009	Apollonius Dyscolus	On Syntax
1311	0719-001	101	200	Aretaeus	De causis et signis acutorum morborum libri duo	Medicine	Ionic	Perseus	CC BY-SA 4.0	XML	11502	6018	Aretaeus	On the Causes and Symptoms of Acute Diseases
1312	0719-002	101	200	Aretaeus	De causis et signis diuturnorum morborum libri duo	Medicine	Ionic	Perseus	CC BY-SA 4.0	XML	21032	19580	Aretaeus	On the Causes and Symptoms of Chronic Diseases
1313	0719-003	101	200	Aretaeus	De curatione acutorum morborum libri duo	Medicine	Ionic	Perseus	CC BY-SA 4.0	XML	19458	12647	Aretaeus	On the Treatment of Acute Diseases
1314	0719-004	101	200	Aretaeus	De curatione diuturnorum morborum libri duo	Medicine	Ionic	Perseus	CC BY-SA 4.0	XML	9788	12648	Aretaeus	On the Treatment of Chronic Diseases
1315	2148-001	101	200	Aristodemus	Fragmenta	History		https://github.com/PietroLiuzzo/Aristodemo	NA	TXT	3203	2191	Aristodemus	Fragments
1316	0553-001	101	200	Artemidorus	Onirocriticon	Oneirocritic		https://www.hs-augsburg.de/~harsch/augustana.html	NA	TXT	72342	474	Artemidorus	The Interpretation of Dreams
